path,category,reason,risk_level,referenced_by,recommended_action
expfam/results/fixed_official/exp1,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1/fixed_exp1_bic_full_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_full.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1/fixed_exp1_bic_full_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_full.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1/fixed_exp1_bic_full_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_full.py;expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k1to9_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k1to9_bestk_by_trial.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k1to9_bestk_frequency.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k1to9_bestk_mean.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k1to9_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k7to9_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp1_k9/fixed_exp1_bic_k7to9_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp2,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp2/fixed_exp2_n_sweep_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py;expfam/src/run_fixed_official_exp2_n_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp2/fixed_exp2_n_sweep_improvement.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp2_n_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp2/fixed_exp2_n_sweep_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp2_n_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp3,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp3/fixed_exp3_d_sweep_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp3_d_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp3/fixed_exp3_d_sweep_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp3_d_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp3/fixed_exp3_d_sweep_trend.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp3_d_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_a_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_a_ratios.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_a_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_b_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_b_ratios.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_b_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_c_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp4_scen_c.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_c_ratios.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/make_fixed_official_figures.py;expfam/src/run_fixed_official_exp4_scen_c.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/exp4/fixed_exp4_scen_c_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp4_scen_c.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/quick,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/quick/fixed_exp1_bic_quick_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_quick.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/quick/fixed_exp1_bic_quick_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_quick.py,Keep; not a cleanup target in this dry-run.
expfam/results/fixed_official/quick/fixed_exp1_bic_quick_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_official_exp1_bic_quick.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/dry_run,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/dry_run/half_factor_minimal_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_minimal_check.py;expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/dry_run/half_factor_minimal_summary_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/full,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/full/half_factor_minimal_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_minimal_check.py;expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/full/half_factor_minimal_summary_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/scenario_c_extra,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/scenario_c_extra/half_factor_scenario_c_30trial_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/scenario_c_extra/half_factor_scenario_c_30trial_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/scenario_c_extra/half_factor_scenario_c_extra_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/half_factor_check/scenario_c_extra/half_factor_scenario_c_extra_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/common_reconstruction_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/common_reconstruction_overview.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/common_reconstruction_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/cora_factor_top_words.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_common_realdata_reconstruction_eval.py;expfam/src/summarize_cora_factor_interpretation_for_text.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/cora_k3_factor_summary_for_notion.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_factor_interpretation_for_text.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/cora_k3_factor_top_features_for_text.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_cora_factor_interpretation_for_text.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/movielens_factor_top_genres.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/use_in_notion_plan.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_common_realdata_reconstruction_eval.py;expfam/src/summarize_cora_for_figures.py;expfam/src/summarize_movielens_final_for_figures.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/common_reconstruction_eval/wine_factor_top_features.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_common_realdata_reconstruction_eval.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_k_sweep,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_k_sweep/cora_balanced_k_sweep_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_k_sweep.py;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_k_sweep/cora_balanced_k_sweep_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_k_sweep.py;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_k_sweep/cora_balanced_k_sweep_data_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_k_sweep.py;expfam/src/run_fixed_real_cora_scaling_heldout.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_k_sweep/cora_balanced_k_sweep_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_k_sweep.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_subset_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_subset_pilot/cora_balanced_data_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_subset_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_subset_pilot/cora_balanced_k_metrics.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_subset_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_subset_pilot/cora_balanced_z_embeddings.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_subset_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/cora_balanced_subset_pilot/cora_subset_strategy_comparison.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_cora_balanced_subset_pilot.py,Keep; not a cleanup target in this dry-run.
